bound_type,strain,ko,media,time_point,id,lb,ub
log_concentration,7,PGI,Glc,3,tyr-L,-10.05666356550026,-9.576384111191688
log_concentration,7,PGI,Glc,3,udp,-10.10287545268422,-9.328275181369397
log_concentration,7,PGI,Glc,3,udpg,-6.7521879575328505,-6.365548108283462
log_concentration,7,PGI,Glc,3,udpglcur,-9.494144057861893,-8.582562716551507
log_concentration,7,PGI,Glc,3,ump,-9.496360444727998,-8.96899579751085
log_concentration,7,PGI,Glc,3,ura,-12.706688517564993,-11.771040244507509
log_concentration,7,PGI,Glc,3,uri,-11.714405554340567,-11.009053548777732
log_concentration,7,PGI,Glc,3,utp,-8.411412527351231,-7.946426729840067
log_concentration,7,PGI,Glc,11,23dpg,-9.090086263258494,-8.638697636177817
log_concentration,7,PGI,Glc,11,6pgc,-6.6620084433532885,-6.348511352738644
log_concentration,7,PGI,Glc,11,Lcystin,-10.34713533663562,-9.534013138776826
log_concentration,7,PGI,Glc,11,Pool_2pg_3pg,-7.5783694977476,-7.526692694546408
log_concentration,7,PGI,Glc,11,accoa,-8.993775318530298,-8.10255523118333
log_concentration,7,PGI,Glc,11,acon-C,-9.432857860563425,-8.940316966096542
log_concentration,7,PGI,Glc,11,ade,-11.723919316655644,-11.024284281242933
log_concentration,7,PGI,Glc,11,adp,-8.346946842490993,-7.853757701997113
log_concentration,7,PGI,Glc,11,adpglc,-13.899002922350666,-12.988505393752455
log_concentration,7,PGI,Glc,11,akg,-9.170892076959909,-8.503530108951374
log_concentration,7,PGI,Glc,11,ala-L,-7.527789416565027,-6.0545513654488605
log_concentration,7,PGI,Glc,11,amp,-8.97316177571864,-8.092269801365275
log_concentration,7,PGI,Glc,11,arg-L,-9.244605498693724,-9.004924298935277
log_concentration,7,PGI,Glc,11,asn-L,-7.7449282172131655,-7.211087900168298
log_concentration,7,PGI,Glc,11,atp,-6.652873691361713,-6.196293705129451
log_concentration,7,PGI,Glc,11,camp,-11.276337950997357,-10.922986049294538
log_concentration,7,PGI,Glc,11,chor,-4.635370613175706,-4.077091111978369
log_concentration,7,PGI,Glc,11,cit,-11.46787314344853,-11.438068390308917
log_concentration,7,PGI,Glc,11,citr-L,-11.00717599645937,-10.689947306774545
log_concentration,7,PGI,Glc,11,cmp,-8.997057632143154,-8.78461772908642
log_concentration,7,PGI,Glc,11,coa,-7.829694684630595,-7.4221694614848985
log_concentration,7,PGI,Glc,11,ctp,-9.407577385631129,-9.275735107155507
log_concentration,7,PGI,Glc,11,dadp,-10.820792218392942,-10.223305767893962
log_concentration,7,PGI,Glc,11,damp,-12.737119567975038,-11.459057206448232
log_concentration,7,PGI,Glc,11,datp,-9.943676973783901,-9.62254189671483
log_concentration,7,PGI,Glc,11,dcdp,-10.762160144515756,-10.300767389769693
log_concentration,7,PGI,Glc,11,dcmp,-12.381491203170901,-11.833937109266607
log_concentration,7,PGI,Glc,11,dctp,-10.064641149821274,-9.779693672076839
log_concentration,7,PGI,Glc,11,dhap,-8.296923287672628,-7.46754713212596
log_concentration,7,PGI,Glc,11,dimp,-15.156752597562468,-15.126947844422853
log_concentration,7,PGI,Glc,11,dtdpglu,-13.218869146471995,-12.997741494645703
log_concentration,7,PGI,Glc,11,dtmp,-10.39259108312495,-10.018476896172722
log_concentration,7,PGI,Glc,11,dttp,-8.050430481362268,-8.001845398863763
log_concentration,7,PGI,Glc,11,dump,-11.92877914470994,-11.239826548944409
log_concentration,7,PGI,Glc,11,dutp,-12.854167504568423,-12.824362751428806
log_concentration,7,PGI,Glc,11,f6p,-12.854167504568423,-12.824362751428806
log_concentration,7,PGI,Glc,11,fad,-9.935902163098755,-9.78818122476195
log_concentration,7,PGI,Glc,11,fdp,-8.79075568845681,-7.808811033441521
log_concentration,7,PGI,Glc,11,fum,-7.755481407206577,-7.529740473762973
log_concentration,7,PGI,Glc,11,g1p,-8.496713777064755,-8.227327437976047
log_concentration,7,PGI,Glc,11,g6p,-7.728074064611315,-6.701430671741024
log_concentration,7,PGI,Glc,11,gam6p,-9.70065856028362,-8.488282201845012
log_concentration,7,PGI,Glc,11,gdp,-9.286950947188188,-8.835022929191938
log_concentration,7,PGI,Glc,11,gln-L,-6.530224832572125,-6.3264540660974715
log_concentration,7,PGI,Glc,11,glu-L,-3.8811499380279915,-3.5699857698284596
log_concentration,7,PGI,Glc,11,glutacon,-5.2719881533545925,-4.725681653376679
log_concentration,7,PGI,Glc,11,glx,-5.918273014544467,-5.718848949427268
log_concentration,7,PGI,Glc,11,glyc3p,-8.38387487335498,-8.288854989668254
log_concentration,7,PGI,Glc,11,glyclt,-8.15343294852585,-8.003251706549744
log_concentration,7,PGI,Glc,11,gmp,-9.309411456429523,-8.131746865334174
log_concentration,7,PGI,Glc,11,gthox,-8.020002824915322,-7.539032403243691
log_concentration,7,PGI,Glc,11,gthrd,-5.807205573751999,-5.25947601724362
log_concentration,7,PGI,Glc,11,gtp,-8.091272287467307,-7.63811880129589
log_concentration,7,PGI,Glc,11,his-L,-6.884589475547787,-6.769572579382052
log_concentration,7,PGI,Glc,11,imp,-10.477535566288863,-9.63528697198554
log_concentration,7,PGI,Glc,11,ins,-14.05877586307442,-12.49350964370838
log_concentration,7,PGI,Glc,11,itp,-12.590883689640265,-12.533906630210652
log_concentration,7,PGI,Glc,11,lac-D,-7.05220401668473,-6.0615466903801165
log_concentration,7,PGI,Glc,11,mal-L,-7.919510211009193,-7.68103551597615
log_concentration,7,PGI,Glc,11,met-L,-10.36307218582396,-10.261391975794384
log_concentration,7,PGI,Glc,11,mmal,-11.10223416470484,-10.598350370180508
log_concentration,7,PGI,Glc,11,nad,-7.066428020632834,-6.870446478532997
log_concentration,7,PGI,Glc,11,nadh,-13.682242549351955,-13.530843631985748
log_concentration,7,PGI,Glc,11,nadp,-8.880646061166741,-8.238499054074039
log_concentration,7,PGI,Glc,11,nadph,-11.545308149146702,-11.225747870316313
log_concentration,7,PGI,Glc,11,orn,-5.945583343711496,-5.169702957334558
log_concentration,7,PGI,Glc,11,pep,-10.052944970723564,-9.95652907963227
log_concentration,7,PGI,Glc,11,phe-L,-9.727557721198695,-9.149642406214735
log_concentration,7,PGI,Glc,11,phpyr,-7.219277466959535,-6.845383674347844
log_concentration,7,PGI,Glc,11,r5p,-9.25812952665229,-8.562027914018017
log_concentration,7,PGI,Glc,11,ru5p-D,-10.249462517693532,-10.027129873384062
log_concentration,7,PGI,Glc,11,s7p,-8.635780432727616,-8.332773465121715
log_concentration,7,PGI,Glc,11,ser-L,-8.406454860247457,-7.855234166739135
log_concentration,7,PGI,Glc,11,skm,-12.244322874178739,-11.986152443766315
log_concentration,7,PGI,Glc,11,succ,-7.943433475644828,-7.620404134738142
log_concentration,7,PGI,Glc,11,thr-L,-8.35999313699475,-8.000510918515355
log_concentration,7,PGI,Glc,11,trp-L,-11.570441025980237,-10.663487306152618
log_concentration,7,PGI,Glc,11,tyr-L,-10.246340273055566,-9.940865683750344
log_concentration,7,PGI,Glc,11,udp,-10.132461884540717,-9.324946788026132
log_concentration,7,PGI,Glc,11,udpg,-6.314974844084232,-5.906742321458828
log_concentration,7,PGI,Glc,11,udpglcur,-9.985923435816721,-9.58593959724597
log_concentration,7,PGI,Glc,11,ump,-9.47578805306234,-9.142030218976949
log_concentration,7,PGI,Glc,11,ura,-13.160088246930583,-12.397434081141515
log_concentration,7,PGI,Glc,11,uri,-12.34414840595642,-11.138306299883642
log_concentration,7,PGI,Glc,11,utp,-8.253523445603298,-8.161860273162944
log_concentration,7,PGI,GlcM9,11,23dpg,-8.654801789443043,-8.476135260695173
log_concentration,7,PGI,GlcM9,11,6pgc,-7.713100958989864,-6.43821268477498
log_concentration,7,PGI,GlcM9,11,Lcystin,-10.320988924484881,-9.533455412115675
log_concentration,7,PGI,GlcM9,11,Pool_2pg_3pg,-7.604980245363953,-7.475590735237998
log_concentration,7,PGI,GlcM9,11,accoa,-9.021588274760397,-8.007635874213891
log_concentration,7,PGI,GlcM9,11,acon-C,-9.35609636715085,-9.121836317529265
log_concentration,7,PGI,GlcM9,11,ade,-11.060172701962305,-10.967924380292022
log_concentration,7,PGI,GlcM9,11,adp,-8.372941939500611,-7.7782627757663105
log_concentration,7,PGI,GlcM9,11,adpglc,-14.01781158008035,-13.004111710691104
log_concentration,7,PGI,GlcM9,11,akg,-9.31013842310941,-8.495197997309715
log_concentration,7,PGI,GlcM9,11,ala-L,-6.0307533853852275,-5.625104247252107
log_concentration,7,PGI,GlcM9,11,amp,-8.995391545068545,-8.123359787022435
log_concentration,7,PGI,GlcM9,11,arg-L,-9.422020098206914,-8.882337547996
log_concentration,7,PGI,GlcM9,11,asn-L,-7.790273329722177,-6.96151477605225
log_concentration,7,PGI,GlcM9,11,atp,-7.467906904926883,-6.464003161931124
log_concentration,7,PGI,GlcM9,11,camp,-11.565742456326776,-10.911289619611226
log_concentration,7,PGI,GlcM9,11,chor,-4.171395683175608,-3.3996374918929453
log_concentration,7,PGI,GlcM9,11,cit,-11.46787314344853,-11.438068390308917
log_concentration,7,PGI,GlcM9,11,citr-L,-10.961051390403,-10.725357132845218
log_concentration,7,PGI,GlcM9,11,cmp,-9.253637147026792,-8.85043871281921
log_concentration,7,PGI,GlcM9,11,coa,-7.349397555782258,-7.253577784584772
log_concentration,7,PGI,GlcM9,11,ctp,-9.648753630519872,-9.075212182680621
log_concentration,7,PGI,GlcM9,11,dadp,-10.946581579204608,-10.171729526446299
log_concentration,7,PGI,GlcM9,11,damp,-12.172104859319974,-11.451777486732434
log_concentration,7,PGI,GlcM9,11,datp,-10.22716952731236,-9.532419109752373
log_concentration,7,PGI,GlcM9,11,dcdp,-10.800221944261773,-10.289518218772127
log_concentration,7,PGI,GlcM9,11,dcmp,-11.923522095822221,-11.487548892425835
log_concentration,7,PGI,GlcM9,11,dctp,-10.200750048318513,-9.72910803665864
log_concentration,7,PGI,GlcM9,11,dhap,-8.401665173072612,-7.6930970156293865
log_concentration,7,PGI,GlcM9,11,dimp,-15.156752597562468,-15.126947844422853
log_concentration,7,PGI,GlcM9,11,dtdpglu,-13.581384319894736,-12.891014864629248
log_concentration,7,PGI,GlcM9,11,dtmp,-10.300004831590424,-10.155566500174741
log_concentration,7,PGI,GlcM9,11,dttp,-8.166638584298497,-7.734638644472042
log_concentration,7,PGI,GlcM9,11,dump,-11.955670544568854,-11.254174112555834
log_concentration,7,PGI,GlcM9,11,dutp,-12.854167504568423,-12.824362751428806
log_concentration,7,PGI,GlcM9,11,f6p,-12.854167504568423,-12.824362751428806
log_concentration,7,PGI,GlcM9,11,fad,-9.817177593252836,-9.172183688311568
log_concentration,7,PGI,GlcM9,11,fdp,-8.522497723351787,-8.075608928135134
log_concentration,7,PGI,GlcM9,11,fum,-7.714733901011229,-7.643851152663692
log_concentration,7,PGI,GlcM9,11,g1p,-8.491913030233073,-8.192701030263818
log_concentration,7,PGI,GlcM9,11,g6p,-7.016905749437179,-6.372687400684423
log_concentration,7,PGI,GlcM9,11,gam6p,-9.328208621743157,-8.549352662766259
log_concentration,7,PGI,GlcM9,11,gdp,-9.385861024161143,-9.024895718087436
log_concentration,7,PGI,GlcM9,11,gln-L,-6.776055767581856,-6.229479320646789
log_concentration,7,PGI,GlcM9,11,glu-L,-3.9267911912176583,-3.6109414762969068
log_concentration,7,PGI,GlcM9,11,glutacon,-5.040080988454037,-4.53307966051811
log_concentration,7,PGI,GlcM9,11,glx,-6.739901160853725,-5.687978032974929
log_concentration,7,PGI,GlcM9,11,glyc3p,-8.52405423411724,-8.14029805516979
log_concentration,7,PGI,GlcM9,11,glyclt,-8.314025990310737,-7.933815068196842
log_concentration,7,PGI,GlcM9,11,gmp,-9.338818529257416,-8.326520416669664
log_concentration,7,PGI,GlcM9,11,gthox,-7.885215512113896,-7.165203176358763
log_concentration,7,PGI,GlcM9,11,gthrd,-5.8953832697979704,-5.196867151322355
log_concentration,7,PGI,GlcM9,11,gtp,-7.844970812042894,-7.733896565217372
log_concentration,7,PGI,GlcM9,11,his-L,-7.277247736306314,-6.775270688873465
log_concentration,7,PGI,GlcM9,11,imp,-10.39530555936868,-9.554213344530677
log_concentration,7,PGI,GlcM9,11,ins,-13.797143943802832,-12.577687970481419
log_concentration,7,PGI,GlcM9,11,itp,-12.257760655993083,-12.103420369429442
log_concentration,7,PGI,GlcM9,11,lac-D,-7.441401038090371,-5.994462680298229
log_concentration,7,PGI,GlcM9,11,mal-L,-7.972586686317489,-7.719486212380122
log_concentration,7,PGI,GlcM9,11,met-L,-10.396759766138015,-10.08143700725003
log_concentration,7,PGI,GlcM9,11,mmal,-11.39670982179005,-10.753805104946837
log_concentration,7,PGI,GlcM9,11,nad,-7.127599574432142,-6.854115272161433
log_concentration,7,PGI,GlcM9,11,nadh,-13.606699839898486,-13.413535396357664
log_concentration,7,PGI,GlcM9,11,nadp,-8.452641399245973,-7.6267501734174035
log_concentration,7,PGI,GlcM9,11,nadph,-11.367216189124017,-10.895071670009317
log_concentration,7,PGI,GlcM9,11,orn,-5.575055050418364,-5.180169439607224
log_concentration,7,PGI,GlcM9,11,pep,-10.078672412547807,-9.698271731615405
log_concentration,7,PGI,GlcM9,11,phe-L,-9.57539501596114,-9.14089010207277
log_concentration,7,PGI,GlcM9,11,phpyr,-7.362484351120055,-6.917574347181953
log_concentration,7,PGI,GlcM9,11,r5p,-9.194185465677574,-8.65036782772164
log_concentration,7,PGI,GlcM9,11,ru5p-D,-10.689230228416518,-9.988917659315376
log_concentration,7,PGI,GlcM9,11,s7p,-8.734561590326829,-8.3763050350892
log_concentration,7,PGI,GlcM9,11,ser-L,-8.584385441582704,-7.9651949253056955
log_concentration,7,PGI,GlcM9,11,skm,-12.122948090858772,-11.679709364258134
log_concentration,7,PGI,GlcM9,11,succ,-8.150347757698976,-7.600627501961895
log_concentration,7,PGI,GlcM9,11,thr-L,-8.26843427936066,-8.180540024960154
log_concentration,7,PGI,GlcM9,11,trp-L,-11.653587685917396,-10.442371239303698
log_concentration,7,PGI,GlcM9,11,tyr-L,-10.155722107527152,-9.744411523898197
log_concentration,7,PGI,GlcM9,11,udp,-10.011681234351565,-9.15843995081084
log_concentration,7,PGI,GlcM9,11,udpg,-5.8441699908347475,-5.302924727116939
log_concentration,7,PGI,GlcM9,11,udpglcur,-9.92087651749165,-9.408626451974225
log_concentration,7,PGI,GlcM9,11,ump,-9.57944904089048,-9.163040456083957
log_concentration,7,PGI,GlcM9,11,ura,-12.97066772280866,-12.282308257534778
log_concentration,7,PGI,GlcM9,11,uri,-12.275085056131488,-11.021869438966714
log_concentration,7,PGI,GlcM9,11,utp,-8.206661585151348,-8.070047678067459
log_concentration,8,PGI,Glc,1,23dpg,-9.251715268803897,-8.553053372754293
log_concentration,8,PGI,Glc,1,6pgc,-7.074597137253338,-6.263839962524052
log_concentration,8,PGI,Glc,1,Lcystin,-9.70934498392175,-9.309324879693396
log_concentration,8,PGI,Glc,1,Pool_2pg_3pg,-8.223937959214208,-7.930201721548754
log_concentration,8,PGI,Glc,1,acon-C,-7.115167040230484,-6.786358677754105
log_concentration,8,PGI,Glc,1,ade,-12.716483229172491,-11.789352980715034
log_concentration,8,PGI,Glc,1,adp,-7.939269076592332,-7.3762531737971955
log_concentration,8,PGI,Glc,1,adpglc,-13.633429083101875,-12.650568919309958
log_concentration,8,PGI,Glc,1,akg,-9.221757083870248,-8.742539923733112
log_concentration,8,PGI,Glc,1,ala-L,-6.926261908094446,-5.54500734644826
log_concentration,8,PGI,Glc,1,amp,-9.302756078637588,-9.000411021046137
log_concentration,8,PGI,Glc,1,arg-L,-9.377652970452097,-9.19431956378595
log_concentration,8,PGI,Glc,1,asn-L,-7.658537491968144,-7.299951405376071
log_concentration,8,PGI,Glc,1,atp,-6.909994196041492,-6.519031245656723
log_concentration,8,PGI,Glc,1,camp,-10.980476201702464,-10.699280670672582
log_concentration,8,PGI,Glc,1,chor,-5.027085339312014,-4.565947768745455
log_concentration,8,PGI,Glc,1,cit,-11.489934921680987,-11.37709963456452
log_concentration,8,PGI,Glc,1,citr-L,-11.186398462135307,-10.378442892452693
log_concentration,8,PGI,Glc,1,cmp,-9.72262357356381,-9.031334497688439
log_concentration,8,PGI,Glc,1,coa,-8.051568076302729,-7.338586641682926
log_concentration,8,PGI,Glc,1,ctp,-9.470987517362301,-9.126497731776166
log_concentration,8,PGI,Glc,1,dadp,-10.575978559135642,-10.177073061376506
log_concentration,8,PGI,Glc,1,damp,-12.549905438788626,-11.422397130803422
log_concentration,8,PGI,Glc,1,datp,-10.150357959578141,-9.69754467742969
log_concentration,8,PGI,Glc,1,dcdp,-10.796595759550682,-10.269050703063956
log_concentration,8,PGI,Glc,1,dcmp,-12.729733800803587,-12.403674195837853
log_concentration,8,PGI,Glc,1,dctp,-10.397537420146131,-9.94950673848781
log_concentration,8,PGI,Glc,1,dhap,-8.153182975635055,-7.546716230708207
log_concentration,8,PGI,Glc,1,dimp,-15.178814375794925,-15.065979088678457
log_concentration,8,PGI,Glc,1,dtdpglu,-13.480624102763034,-13.098172427603066
log_concentration,8,PGI,Glc,1,dtmp,-9.338542661842153,-9.119404452952908
log_concentration,8,PGI,Glc,1,dttp,-8.842875324853635,-8.434686098390314
log_concentration,8,PGI,Glc,1,dump,-11.595394136653875,-11.017505457437318
log_concentration,8,PGI,Glc,1,dutp,-12.876229282800878,-12.76339399568441
log_concentration,8,PGI,Glc,1,f6p,-12.876229282800878,-12.76339399568441
log_concentration,8,PGI,Glc,1,fad,-10.844054835120565,-10.058467208941751
log_concentration,8,PGI,Glc,1,fdp,-8.599746279673447,-8.043687176244969
log_concentration,8,PGI,Glc,1,fum,-8.121371179716657,-6.860383713118729
log_concentration,8,PGI,Glc,1,g1p,-6.894842844866638,-6.085031689613892
log_concentration,8,PGI,Glc,1,g6p,-5.152615271346832,-4.54354791402057
log_concentration,8,PGI,Glc,1,gam6p,-9.125250856612125,-8.650405550438048
log_concentration,8,PGI,Glc,1,gdp,-8.618798386108885,-8.468833077782358
log_concentration,8,PGI,Glc,1,gln-L,-6.026037699007565,-5.7616142723756
log_concentration,8,PGI,Glc,1,glu-L,-4.262408977371529,-3.9438699682523923
log_concentration,8,PGI,Glc,1,glutacon,-4.4220352032841115,-3.9656140434870952
log_concentration,8,PGI,Glc,1,glx,-5.1803082245964855,-4.304853311568907
log_concentration,8,PGI,Glc,1,glyc3p,-8.820299335286226,-8.159332240779142
log_concentration,8,PGI,Glc,1,glyclt,-8.20728820631331,-7.497825541562873
log_concentration,8,PGI,Glc,1,gmp,-9.828218564779064,-9.033573441343584
log_concentration,8,PGI,Glc,1,gsn,-13.9340001742167,-12.966355212388622
log_concentration,8,PGI,Glc,1,gthox,-8.869459672475816,-8.478219296409007
log_concentration,8,PGI,Glc,1,gthrd,-5.98594999149269,-5.408014642618628
log_concentration,8,PGI,Glc,1,gtp,-8.268520406016952,-7.613623119973631
log_concentration,8,PGI,Glc,1,gua,-14.55342582870713,-12.948590895454428
log_concentration,8,PGI,Glc,1,his-L,-7.3265278405065954,-7.0285683607971
log_concentration,8,PGI,Glc,1,hxan,-15.86140501777678,-14.89831629653906
log_concentration,8,PGI,Glc,1,imp,-10.665365038972363,-9.936455817006445
log_concentration,8,PGI,Glc,1,ins,-14.19170983411366,-13.507811574206915
log_concentration,8,PGI,Glc,1,itp,-13.211277528179151,-12.411960503919397
log_concentration,8,PGI,Glc,1,lac-D,-6.808532368076699,-6.532564116406366
log_concentration,8,PGI,Glc,1,mal-L,-8.380030478785928,-7.89206707162534
log_concentration,8,PGI,Glc,1,met-L,-10.792996711164443,-10.59807297883251
log_concentration,8,PGI,Glc,1,mmal,-11.091984106644842,-10.865260456746903
log_concentration,8,PGI,Glc,1,nad,-7.3293883814902125,-7.118013984872855
log_concentration,8,PGI,Glc,1,nadh,-13.973697127655296,-13.56211131855349
log_concentration,8,PGI,Glc,1,nadp,-8.716035500861226,-8.112911396582215
log_concentration,8,PGI,Glc,1,nadph,-11.313238347481647,-10.598851816941371
log_concentration,8,PGI,Glc,1,orn,-6.436517483593209,-4.902128838088478
log_concentration,8,PGI,Glc,1,pep,-10.446685923120192,-10.187227865671371
log_concentration,8,PGI,Glc,1,phe-L,-10.248627344932078,-10.065964359871538
log_concentration,8,PGI,Glc,1,phpyr,-7.959723614969915,-7.6560857380682545
log_concentration,8,PGI,Glc,1,pyr,-7.94654081702764,-6.163997399902531
log_concentration,8,PGI,Glc,1,r5p,-8.520528552642185,-7.697225298485091
log_concentration,8,PGI,Glc,1,ru5p-D,-10.865829943234912,-9.967114581969419
log_concentration,8,PGI,Glc,1,s7p,-8.58492928016212,-8.01117576732101
log_concentration,8,PGI,Glc,1,ser-L,-8.945982499587656,-8.169084562552603
log_concentration,8,PGI,Glc,1,skm,-12.37174898812242,-11.560484726711756
log_concentration,8,PGI,Glc,1,succ,-7.990242299993965,-7.766036118763169
log_concentration,8,PGI,Glc,1,thr-L,-8.62208113264042,-8.195224467618234
log_concentration,8,PGI,Glc,1,trp-L,-11.702405314888125,-10.73777203822957
log_concentration,8,PGI,Glc,1,tyr-L,-10.256302727939557,-9.661077981131777
log_concentration,8,PGI,Glc,1,udp,-9.266561387051484,-9.01836672334919
log_concentration,8,PGI,Glc,1,udpg,-5.463794679031374,-5.325494910403202
log_concentration,8,PGI,Glc,1,udpglcur,-10.063134454198629,-9.210200019641393
log_concentration,8,PGI,Glc,1,ump,-9.516021472159176,-9.292021495544477
log_concentration,8,PGI,Glc,1,ura,-12.790375819552747,-12.37779451701652
log_concentration,8,PGI,Glc,1,uri,-13.228238596278645,-11.999408880147813
log_concentration,8,PGI,Glc,1,utp,-8.153580400683577,-7.797168269594646
log_concentration,8,PGI,Glc,2,23dpg,-7.831425689694718,-7.237260781412648
log_concentration,8,PGI,Glc,2,6pgc,-7.348772257048958,-6.822639676756668
log_concentration,8,PGI,Glc,2,Lcystin,-10.813233197136963,-9.21780684939468
log_concentration,8,PGI,Glc,2,Pool_2pg_3pg,-7.393288825116354,-7.253986100677237
log_concentration,8,PGI,Glc,2,acon-C,-6.049586120152015,-5.784812188878585
log_concentration,8,PGI,Glc,2,ade,-12.348880353128584,-12.179899428435046
log_concentration,8,PGI,Glc,2,adp,-8.234231135859902,-7.905564377693444
log_concentration,8,PGI,Glc,2,adpglc,-13.030346474091983,-12.553330700229562
log_concentration,8,PGI,Glc,2,akg,-9.568462772187774,-8.73469220604517
log_concentration,8,PGI,Glc,2,ala-L,-5.993290201671938,-5.1897254819810055
log_concentration,8,PGI,Glc,2,amp,-8.953876521675562,-8.687099748202002
log_concentration,8,PGI,Glc,2,arg-L,-9.048969367919744,-8.843721273112376
log_concentration,8,PGI,Glc,2,asn-L,-7.440445686221104,-6.908179952819325
log_concentration,8,PGI,Glc,2,atp,-6.462482686395561,-6.056242416945156
log_concentration,8,PGI,Glc,2,camp,-10.798363159797605,-10.668904870855771
log_concentration,8,PGI,Glc,2,chor,-4.371703840318695,-3.842339840691767
log_concentration,8,PGI,Glc,2,cit,-11.38669285778612,-11.344822653054297
log_concentration,8,PGI,Glc,2,citr-L,-11.409978084441873,-10.3375292325505
log_concentration,8,PGI,Glc,2,cmp,-9.197987939040958,-8.857916875332746
log_concentration,8,PGI,Glc,2,coa,-7.196706791237156,-7.021742834836164
log_concentration,8,PGI,Glc,2,ctp,-9.72960249506958,-8.828886158400637
log_concentration,8,PGI,Glc,2,dadp,-10.870158911532405,-10.359233141535322
log_concentration,8,PGI,Glc,2,damp,-12.716206004074403,-12.458497844566951
log_concentration,8,PGI,Glc,2,datp,-9.977858280691777,-9.538032870196485
log_concentration,8,PGI,Glc,2,dcdp,-10.752255352473709,-10.342354509342801
log_concentration,8,PGI,Glc,2,dcmp,-12.064381440929907,-11.61523552060718
log_concentration,8,PGI,Glc,2,dctp,-10.613447704070643,-9.757998817120274
log_concentration,8,PGI,Glc,2,dhap,-7.4592209229684,-7.2057884540919
log_concentration,8,PGI,Glc,2,dimp,-15.075572311900057,-15.033702107168233
log_concentration,8,PGI,Glc,2,dtdpglu,-12.193108664198867,-11.885211029902058
log_concentration,8,PGI,Glc,2,dtmp,-9.24953277461851,-8.981046555139603
log_concentration,8,PGI,Glc,2,dttp,-8.781161742591912,-7.963414707044332
log_concentration,8,PGI,Glc,2,dump,-10.934693057269739,-10.52997897219057
log_concentration,8,PGI,Glc,2,dutp,-12.77298721890601,-12.731117014174188
log_concentration,8,PGI,Glc,2,f6p,-12.77298721890601,-12.731117014174188
log_concentration,8,PGI,Glc,2,fad,-9.87151978838641,-9.578164669351414
log_concentration,8,PGI,Glc,2,fdp,-8.930819231806018,-8.399557870213492
log_concentration,8,PGI,Glc,2,fum,-7.5286047310803585,-6.8162484704967055
log_concentration,8,PGI,Glc,2,g1p,-6.4235632808896,-6.071858907473626
log_concentration,8,PGI,Glc,2,g6p,-4.727467156524226,-4.503309489930815
log_concentration,8,PGI,Glc,2,gam6p,-9.009929329942334,-8.259013997709888
log_concentration,8,PGI,Glc,2,gdp,-8.983970047230947,-7.682223806164562
log_concentration,8,PGI,Glc,2,gln-L,-5.749079688618732,-5.491898579484326
log_concentration,8,PGI,Glc,2,glu-L,-4.286220570353336,-4.124643090666517
log_concentration,8,PGI,Glc,2,glutacon,-5.007584623821362,-4.274339907332287
log_concentration,8,PGI,Glc,2,glx,-4.830352214242655,-4.255175492876253
log_concentration,8,PGI,Glc,2,glyc3p,-7.9890793298732685,-7.773863573636694
log_concentration,8,PGI,Glc,2,glyclt,-8.132036555996358,-7.713644695222888
log_concentration,8,PGI,Glc,2,gmp,-9.193706423704967,-8.699915941283987
log_concentration,8,PGI,Glc,2,gsn,-14.141806122250822,-13.581124719408631
log_concentration,8,PGI,Glc,2,gthox,-9.133901525391268,-8.707835724287149
log_concentration,8,PGI,Glc,2,gthrd,-5.963277204946049,-5.630763629250885
log_concentration,8,PGI,Glc,2,gtp,-8.37390969252309,-8.118193700322964
log_concentration,8,PGI,Glc,2,gua,-15.585679860210615,-12.900285769541842
log_concentration,8,PGI,Glc,2,his-L,-6.950837096105204,-6.51188577883269
log_concentration,8,PGI,Glc,2,hxan,-15.663453919741263,-13.585201152549756
log_concentration,8,PGI,Glc,2,imp,-11.108408836261392,-9.599218520329735
log_concentration,8,PGI,Glc,2,ins,-14.0645608939517,-13.52692888760448
log_concentration,8,PGI,Glc,2,itp,-12.489459596457584,-11.662375668270782
log_concentration,8,PGI,Glc,2,lac-D,-7.616053504676962,-6.7187090032231085
log_concentration,8,PGI,Glc,2,mal-L,-7.326196548660094,-6.915255268924263
log_concentration,8,PGI,Glc,2,met-L,-10.782123343843597,-10.409858025698759
log_concentration,8,PGI,Glc,2,mmal,-11.480742607747,-11.194741399263679
log_concentration,8,PGI,Glc,2,nad,-6.814531276838212,-6.66125572914996
log_concentration,8,PGI,Glc,2,nadh,-13.346637775385558,-13.037078882019454
log_concentration,8,PGI,Glc,2,nadp,-8.691181297924276,-8.406130736419684
log_concentration,8,PGI,Glc,2,nadph,-10.937468935842821,-10.595226970761894
log_concentration,8,PGI,Glc,2,orn,-5.078378808673015,-4.446894501580939
log_concentration,8,PGI,Glc,2,pep,-9.620970292288685,-9.193487365219314
log_concentration,8,PGI,Glc,2,phe-L,-10.537005633364897,-9.67183561742367
log_concentration,8,PGI,Glc,2,phpyr,-7.721247340210176,-7.2001959145441345
log_concentration,8,PGI,Glc,2,pyr,-6.754836752773332,-5.858892953708857
log_concentration,8,PGI,Glc,2,r5p,-8.051777494348892,-7.604942090234886
log_concentration,8,PGI,Glc,2,ru5p-D,-10.17091641565751,-9.118968179478271
log_concentration,8,PGI,Glc,2,s7p,-8.260011774553677,-7.765206820639926
log_concentration,8,PGI,Glc,2,ser-L,-8.30252553520713,-7.394458051350535
